ULURP_NUM,the_geom,ENUMBER,CEQR_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
100199ZMQ,POINT (-73.93396234653814 40.77064495774494),E-245,10DCP019Q,4,505,14,4005050014
100199ZMQ,POINT (-73.93382939945438 40.77124174056592),E-245,10DCP019Q,4,506,29,4005060029
100199ZMQ,POINT (-73.93053142036288 40.76700370735724),E-245,10DCP019Q,4,533,1,4005330001
100199ZMQ,POINT (-73.93033553798897 40.76725198410618),E-245,10DCP019Q,4,533,45,4005330045
100199ZMQ,POINT (-73.92893443011128 40.76898858220079),E-245,10DCP019Q,4,535,46,4005350046
100199ZMQ,POINT (-73.92919655713732 40.76866517186116),E-245,10DCP019Q,4,535,51,4005350051
100199ZMQ,POINT (-73.92780226159925 40.770414246427094),E-245,10DCP019Q,4,537,43,4005370043
100199ZMQ,POINT (-73.9274806022206 40.77081711611838),E-245,10DCP019Q,4,538,46,4005380046
100199ZMQ,POINT (-73.92822255768627 40.7685399718895),E-245,10DCP019Q,4,550,7,4005500007
180085ZMQ 180086ZRQ,POINT (-73.92822255768627 40.7685399718895),E-478,18DCP121Q,4,550,7,4005500007
180085ZMQ 180086ZRQ,POINT (-73.92857794615395 40.768267210403444),E-478,18DCP121Q,4,550,10,4005500010
100199ZMQ,POINT (-73.92904524885844 40.76770019248675),E-245,10DCP019Q,4,551,17,4005510017
100199ZMQ,POINT (-73.92897974653057 40.767907110442195),E-245,10DCP019Q,4,551,19,4005510019
110178ZMQ,POINT (-73.93086350543157 40.764272553620785),E-300,11DCP069Q,4,555,36,4005550036
100199ZMQ,POINT (-73.92849154708873 40.76375073671261),E-245,10DCP019Q,4,567,1,4005670001
100199ZMQ,POINT (-73.92863614027321 40.763931393720696),E-245,10DCP019Q,4,567,5,4005670005
2017-190-bz,POINT (-73.9285291100519 40.76591274572502),E-468,17BSA132Q,4,569,17,4005690017
100199ZMQ,POINT (-73.92706319886736 40.76304121177771),E-245,10DCP019Q,4,579,1,4005790001
100199ZMQ,POINT (-73.92740493431552 40.76324141347354),E-245,10DCP019Q,4,579,5,4005790005
100199ZMQ,POINT (-73.92823550427813 40.763030245933976),E-245,10DCP019Q,4,580,20,4005800020
100199ZMQ,POINT (-73.92125988272483 40.76798517279835),E-245,10DCP019Q,4,595,19,4005950019
100199ZMQ,POINT (-73.92116937189574 40.76774053402536),E-245,10DCP019Q,4,595,26,4005950026
100199ZMQ,POINT (-73.92108255708389 40.7676608430248),E-245,10DCP019Q,4,595,27,4005950027
080429ZMQ,POINT (-73.93049741711198 40.756153710611805),E-218,08DCP021Q,4,599,40,4005990040
080429ZMQ,POINT (-73.9305688071973 40.75606537535569),E-218,08DCP021Q,4,599,41,4005990041
080429ZMQ,POINT (-73.93078242614396 40.755801043463094),E-218,08DCP021Q,4,599,46,4005990046
080429ZMQ,POINT (-73.93089959172386 40.75565606127951),E-218,08DCP021Q,4,599,48,4005990048
080429ZMQ,POINT (-73.93026749564832 40.75483272274289),E-218,08DCP021Q,4,600,1,4006000001
080429ZMQ,POINT (-73.93036754620825 40.75483552980761),E-218,08DCP021Q,4,600,2,4006000002
080429ZMQ,POINT (-73.93040539401467 40.754899125675074),E-218,08DCP021Q,4,600,3,4006000003
080429ZMQ,POINT (-73.93047779798195 40.75492741465474),E-218,08DCP021Q,4,600,4,4006000004
080429ZMQ,POINT (-73.93053078684326 40.75498780211055),E-218,08DCP021Q,4,600,5,4006000005
080429ZMQ,POINT (-73.93061585994181 40.75503041938309),E-218,08DCP021Q,4,600,6,4006000006
080429ZMQ,POINT (-73.93070527596596 40.75507495548095),E-218,08DCP021Q,4,600,7,4006000007
080429ZMQ,POINT (-73.9304408782368 40.7552371617875),E-218,08DCP021Q,4,600,8,4006000008
080429ZMQ,POINT (-73.93024266703289 40.75542834983176),E-218,08DCP021Q,4,600,12,4006000012
080429ZMQ,POINT (-73.93014491454915 40.755543704788025),E-218,08DCP021Q,4,600,14,4006000014
080429ZMQ,POINT (-73.92997092018074 40.75582577434888),E-218,08DCP021Q,4,600,19,4006000019
080429ZMQ,POINT (-73.92991396496238 40.75590184413132),E-218,08DCP021Q,4,600,20,4006000020
080429ZMQ,POINT (-73.92985038413438 40.75596424558015),E-218,08DCP021Q,4,600,22,4006000022
080429ZMQ,POINT (-73.92981948075622 40.75601276760421),E-218,08DCP021Q,4,600,23,4006000023
080429ZMQ,POINT (-73.92978569858388 40.75605448004365),E-218,08DCP021Q,4,600,24,4006000024
080429ZMQ,POINT (-73.92975190095065 40.756096214976196),E-218,08DCP021Q,4,600,25,4006000025
080429ZMQ,POINT (-73.92954191244374 40.75587024986092),E-218,08DCP021Q,4,600,34,4006000034
080429ZMQ,POINT (-73.92968551616951 40.755693600793066),E-218,08DCP021Q,4,600,39,4006000039
080429ZMQ,POINT (-73.9297564896599 40.755524732669464),E-218,08DCP021Q,4,600,41,4006000041
080429ZMQ,POINT (-73.92986010559497 40.7554117931663),E-218,08DCP021Q,4,600,43,4006000043
080429ZMQ,POINT (-73.93010361662819 40.75517466606709),E-218,08DCP021Q,4,600,48,4006000048
080429ZMQ,POINT (-73.93016869284489 40.755094614568385),E-218,08DCP021Q,4,600,49,4006000049
080429ZMQ,POINT (-73.93020966916228 40.75502605959671),E-218,08DCP021Q,4,600,50,4006000050
080429ZMQ,POINT (-73.93032220417759 40.755344350183954),E-218,08DCP021Q,4,600,111,4006000111
080429ZMQ,POINT (-73.92976434829266 40.755646905444586),E-218,08DCP021Q,4,600,116,4006000116
080429ZMQ,POINT (-73.93013569884535 40.75513520016044),E-218,08DCP021Q,4,600,148,4006000148
080429ZMQ,POINT (-73.92955567787968 40.75506159889428),E-218,08DCP021Q,4,601,17,4006010017
080429ZMQ,POINT (-73.92951295985978 40.75510799742859),E-218,08DCP021Q,4,601,18,4006010018
080429ZMQ,POINT (-73.92947624071329 40.755147881760045),E-218,08DCP021Q,4,601,19,4006010019
080429ZMQ,POINT (-73.92944027672695 40.75518694438063),E-218,08DCP021Q,4,601,20,4006010020
080429ZMQ,POINT (-73.9292164975346 40.75546463467158),E-218,08DCP021Q,4,601,25,4006010025
080429ZMQ,POINT (-73.92916874469014 40.75552577576023),E-218,08DCP021Q,4,601,26,4006010026
080429ZMQ,POINT (-73.92911372397911 40.75558387495129),E-218,08DCP021Q,4,601,27,4006010027
080429ZMQ,POINT (-73.92907111659136 40.755643656699846),E-218,08DCP021Q,4,601,28,4006010028
080429ZMQ,POINT (-73.92902253475867 40.75570348157747),E-218,08DCP021Q,4,601,29,4006010029
080429ZMQ,POINT (-73.92897404177238 40.75576319572672),E-218,08DCP021Q,4,601,30,4006010030
100199ZMQ,POINT (-73.92079066727936 40.76716118535903),E-245,10DCP019Q,4,617,8,4006170008
170299ZMQ 170300ZRQ 180061ZRQ,POINT (-73.91486981727317 40.769196670862854),E-446,17DCP175Q,4,633,34,4006330034
170299ZMQ 170300ZRQ 180061ZRQ,POINT (-73.91460463970628 40.76921243425802),E-446,17DCP175Q,4,633,35,4006330035
170299ZMQ 170300ZRQ 180061ZRQ,POINT (-73.91415051914461 40.769193152885656),E-446,17DCP175Q,4,633,41,4006330041
170299ZMQ 170300ZRQ 180061ZRQ,POINT (-73.91482082657829 40.76930008453796),E-446,17DCP175Q,4,633,134,4006330134
050491ZMQ,POINT (-73.92450199966702 40.75803362343742),E-190,06DCP042Q,4,642,30,4006420030
050491 ZMQ,POINT (-73.92477655657486 40.757693136498915),R-109,06DCP042Q,4,642,36,4006420036
050491ZMQ,POINT (-73.92513216144603 40.75725213405693),E-190,06DCP042Q,4,642,46,4006420046
050491ZMQ,POINT (-73.92518045547476 40.75719224130472),E-190,06DCP042Q,4,642,47,4006420047
100199ZMQ,POINT (-73.92212047158978 40.76015891769977),E-245,10DCP019Q,4,646,34,4006460034
100199ZMQ,POINT (-73.92141341500846 40.75966705985998),E-245,10DCP019Q,4,647,30,4006470030
100199ZMQ,POINT (-73.92075500822668 40.760080801534166),E-245,10DCP019Q,4,649,3,4006490003
100199ZMQ,POINT (-73.92098825197095 40.760189550939),E-245,10DCP019Q,4,649,5,4006490005
100199ZMQ,POINT (-73.91175023136269 40.768324800672495),E-245,10DCP019Q,4,654,59,4006540059
100199ZMQ,POINT (-73.91181166594468 40.76824928732042),E-245,10DCP019Q,4,654,60,4006540060
100199ZMQ,POINT (-73.91184376529317 40.768209831087425),E-245,10DCP019Q,4,654,160,4006540160
150135ZMQ,POINT (-73.91743941611163 40.762749597483065),E-379,15DCP047Q,4,659,75,4006590075
180530ZMQ 180529ZRQ,POINT (-73.91528394901974 40.754333488939864),E-509,19DCP003Q,4,722,1,4007220001
180530ZMQ 180529ZRQ,POINT (-73.91538318765558 40.7543926836897),E-509,19DCP003Q,4,722,3,4007220003
180530ZMQ 180529ZRQ,POINT (-73.91544029430626 40.75441927523736),E-509,19DCP003Q,4,722,4,4007220004
180530ZMQ 180529ZRQ,POINT (-73.91539749670973 40.75454141993796),E-509,19DCP003Q,4,722,5,4007220005
180530ZMQ 180529ZRQ,POINT (-73.91513628849245 40.75451480695839),E-509,19DCP003Q,4,722,70,4007220070
180530ZMQ 180529ZRQ,POINT (-73.91438114918732 40.75400953084543),E-509,19DCP003Q,4,723,1,4007230001
180530ZMQ 180529ZRQ,POINT (-73.91469536630831 40.75415703899905),E-509,19DCP003Q,4,723,8,4007230008
100199ZMQ,POINT (-73.9097162787452 40.7695417507436),E-245,10DCP019Q,4,793,26,4007930026
100199ZMQ,POINT (-73.90935709269529 40.76983988400045),E-245,10DCP019Q,4,793,42,4007930042
100199ZMQ,POINT (-73.90820369084449 40.770739643924294),E-245,10DCP019Q,4,793,73,4007930073
100199ZMQ,POINT (-73.9051119179366 40.77327352644363),E-245,10DCP019Q,4,797,10,4007970010
100199ZMQ,POINT (-73.90260661438941 40.77532830719802),E-245,10DCP019Q,4,799,15,4007990015
100199ZMQ,POINT (-73.90202514700485 40.77580470271576),E-245,10DCP019Q,4,799,24,4007990024
100199ZMQ,POINT (-73.90962615071336 40.77031817282028),E-245,10DCP019Q,4,803,60,4008030060
100199ZMQ,POINT (-73.90675645284469 40.773011041296456),E-245,10DCP019Q,4,805,32,4008050032
100199ZMQ,POINT (-73.90657786428054 40.772790153526365),E-245,10DCP019Q,4,805,36,4008050036
180315ZMQ,POINT (-73.90825422928182 40.77147871493443),E-524,18DCP137Q,4,805,61,4008050061
100199ZMQ,POINT (-73.90705947432178 40.77388939756516),E-245,10DCP019Q,4,808,1,4008080001
100199ZMQ,POINT (-73.9022337485649 40.77633576607219),E-245,10DCP019Q,4,809,35,4008090035
100199ZMQ,POINT (-73.90269784950443 40.775956169124974),E-245,10DCP019Q,4,809,45,4008090045
218-03-BZ,POINT (-73.90155675162586 40.77708812365185),R-54,03BSA218Q,4,811,1,4008110001
100199ZMQ,POINT (-73.91005094658983 40.776289453024),E-245,10DCP019Q,4,831,1,4008310001
100199ZMQ,POINT (-73.90961642517273 40.77664459645405),E-245,10DCP019Q,4,831,11,4008310011
100199ZMQ,POINT (-73.90902177383272 40.77713074314062),E-245,10DCP019Q,4,831,20,4008310020
100199ZMQ,POINT (-73.90872872774054 40.77738077284506),E-245,10DCP019Q,4,831,25,4008310025
100199ZMQ,POINT (-73.90849716865226 40.77755383333582),E-245,10DCP019Q,4,831,27,4008310027
100199ZMQ,POINT (-73.90836892552456 40.77765800154871),E-245,10DCP019Q,4,831,29,4008310029
100199ZMQ,POINT (-73.91247521699157 40.774375795026884),E-245,10DCP019Q,4,833,1,4008330001
100199ZMQ,POINT (-73.9123634777809 40.77448056558798),E-245,10DCP019Q,4,833,2,4008330002
100199ZMQ,POINT (-73.91230943816164 40.774263536525496),E-245,10DCP019Q,4,833,3,4008330003
100199ZMQ,POINT (-73.91156285251853 40.774891818815895),E-245,10DCP019Q,4,833,18,4008330018
100199ZMQ,POINT (-73.91145036362167 40.774951107099405),E-245,10DCP019Q,4,833,19,4008330019
100199ZMQ,POINT (-73.91121922108508 40.775177883038396),E-245,10DCP019Q,4,833,23,4008330023
100199ZMQ,POINT (-73.9106555486064 40.77576977846225),E-245,10DCP019Q,4,833,32,4008330032
100199ZMQ,POINT (-73.91126392394831 40.77530218869843),E-245,10DCP019Q,4,833,123,4008330123
100199ZMQ,POINT (-73.91478098084117 40.7724303452971),E-245,10DCP019Q,4,835,4,4008350004
100199ZMQ,POINT (-73.91333520990976 40.77361038515777),E-245,10DCP019Q,4,835,27,4008350027
100199ZMQ,POINT (-73.91673000699282 40.77083301546533),E-245,10DCP019Q,4,837,9,4008370009
100199ZMQ,POINT (-73.91519223472025 40.77174769428765),E-245,10DCP019Q,4,837,50,4008370050
100199ZMQ,POINT (-73.91583982071892 40.77240809947527),E-245,10DCP019Q,4,840,52,4008400052
100199ZMQ,POINT (-73.91590144015183 40.772358103490944),E-245,10DCP019Q,4,840,53,4008400053
100199ZMQ,POINT (-73.91323151942335 40.77439002315198),E-245,10DCP019Q,4,842,71,4008420071
100199ZMQ,POINT (-73.9139957125673 40.77378409815527),E-245,10DCP019Q,4,842,83,4008420083
100199ZMQ,POINT (-73.9112978797315 40.776119064730715),E-245,10DCP019Q,4,844,40,4008440040
100199ZMQ,POINT (-73.91149007463562 40.77602309913576),E-245,10DCP019Q,4,844,42,4008440042
100199ZMQ,POINT (-73.91153889528242 40.77588053657522),E-245,10DCP019Q,4,844,45,4008440045
100199ZMQ,POINT (-73.91158866554066 40.77583983601743),E-245,10DCP019Q,4,844,46,4008440046
100199ZMQ,POINT (-73.91183254873617 40.77561062694424),E-245,10DCP019Q,4,844,49,4008440049
100199ZMQ,POINT (-73.91208190659009 40.775524872560794),E-245,10DCP019Q,4,844,52,4008440052
100199ZMQ,POINT (-73.91232879450003 40.775304675154686),E-245,10DCP019Q,4,844,59,4008440059
100199ZMQ,POINT (-73.9124664495921 40.775172895729305),E-245,10DCP019Q,4,844,60,4008440060
100199ZMQ,POINT (-73.91292323966863 40.774738705854496),E-245,10DCP019Q,4,844,67,4008440067
100199ZMQ,POINT (-73.91163730324841 40.775800062988004),E-245,10DCP019Q,4,844,146,4008440146
100199ZMQ,POINT (-73.90993207562772 40.77729593238927),E-245,10DCP019Q,4,846,53,4008460053
100199ZMQ,POINT (-73.91074001864521 40.776489144082745),E-245,10DCP019Q,4,846,67,4008460067
060228ZMQ,POINT (-73.90710264153405 40.77962908668983),E-200,06DCP047Q,4,848,42,4008480042
060228 ZMQ,POINT (-73.90710264153405 40.77962908668983),R-97,06DCP047Q,4,848,42,4008480042
100199ZMQ,POINT (-73.91487241224637 40.776108503697856),E-245,10DCP019Q,4,855,1,4008550001
100199ZMQ,POINT (-73.91474295904864 40.77601773004613),E-245,10DCP019Q,4,855,3,4008550003
100199ZMQ,POINT (-73.92361001200723 40.77186462095641),E-245,10DCP019Q,4,872,11,4008720011
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.9302769031817 40.776032902187474),E-343,13DCP127Q,4,906,1,4009060001
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.93070231214523 40.77610144753628),E-343,13DCP127Q,4,906,5,4009060005
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.93117596855284 40.77646206849085),E-343,13DCP127Q,4,907,1,4009070001
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.93172825038336 40.77684736733686),E-343,13DCP127Q,4,907,8,4009070008
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.93112138183463 40.77517167206714),E-343,13DCP127Q,4,908,12,4009080012
130384MMQ 140322ZMQ 140323ZSQ 140324ZSQ 140325ZAQ 140326ZAQ 140327ZAQ 140328ZCQ 140329ZRQ,POINT (-73.93157468655963 40.77544944921494),E-343,13DCP127Q,4,909,35,4009090035
130244ZSQ,POINT (-73.93569040988324 40.777198595067645),R-231,09DCP084Q,4,913,100,4009130100
090484ZMQ,POINT (-73.9351817085423 40.77648890396489),E-309,09DCP084Q,4,915,7501,4009157501
090484ZMQ,POINT (-73.93647705364806 40.776067558804485),E-309,09DCP084Q,4,916,1,4009160001
130244ZSQ,POINT (-73.93647705364806 40.776067558804485),R-231,09DCP084Q,4,916,1,4009160001
090484ZMQ,POINT (-73.9361052275833 40.77673855642269),E-309,09DCP084Q,4,916,10,4009160010
130244ZSQ,POINT (-73.9361052275833 40.77673855642269),R-231,09DCP084Q,4,916,10,4009160010
66-06-BZ,POINT (-73.88071759347402 40.76841037327089),R-81,06BSA074Q,4,1064,100,4010640100
060467 ZMQ,POINT (-73.88206558669182 40.766078523133224),R-134,06DCP048Q,4,1082,34,4010820034
060467 ZMQ,POINT (-73.88092831183657 40.76644317349025),R-134,06DCP048Q,4,1083,121,4010830121
060021 ZMQ,POINT (-73.88464732462147 40.764903962057744),R-150,06DCP041Q,4,1096,1,4010960001
130344ZMQ,POINT (-73.88195324471931 40.763807921145656),E-314,13DCP138Q,4,1099,50,4010990050
130344ZMQ,POINT (-73.88179779073953 40.7638023371151),E-314,13DCP138Q,4,1099,55,4010990055
130344ZMQ,POINT (-73.88151954640539 40.763792315945196),E-314,13DCP138Q,4,1099,60,4010990060
130344ZMQ,POINT (-73.88086575994083 40.76438080610645),E-314,13DCP138Q,4,1100,43,4011000043
130344ZMQ,POINT (-73.8793750265832 40.76404394742187),E-314,13DCP138Q,4,1101,40,4011010040
130344ZMQ,POINT (-73.87921619947252 40.76400883422126),E-314,13DCP138Q,4,1101,144,4011010144
130344ZMQ,POINT (-73.8786632406151 40.764141490994994),E-314,13DCP138Q,4,1102,47,4011020047
170162ZMQ 170163ZRQ,POINT (-73.8922882920758 40.754552055086414),E-407,17DCP072Q,4,1247,1,4012470001
060294ZMQ,POINT (-73.91459889900847 40.743191698990714),E-163,06DCP065Q,4,1319,1,4013190001
060294ZMQ,POINT (-73.9142549066907 40.74308486746774),E-163,06DCP065Q,4,1319,21,4013190021
060294ZMQ,POINT (-73.91331811823282 40.74364192241146),E-163,06DCP065Q,4,1320,12,4013200012
060294ZMQ,POINT (-73.91282594990632 40.74359519463233),E-163,06DCP065Q,4,1320,33,4013200033
060294ZMQ,POINT (-73.912842940372 40.74339775056537),E-163,06DCP065Q,4,1320,37,4013200037
060294ZMQ,POINT (-73.91293336270662 40.742913059673526),E-163,06DCP065Q,4,1320,47,4013200047
060294ZMQ,POINT (-73.91310200358981 40.742928813541035),E-163,06DCP065Q,4,1320,51,4013200051
060294ZMQ,POINT (-73.91247361099346 40.74288019657926),E-163,06DCP065Q,4,1321,1,4013210001
060294ZMQ,POINT (-73.9120926000005 40.74293632858233),E-163,06DCP065Q,4,1321,41,4013210041
060294ZMQ,POINT (-73.91211354631612 40.74282732644879),E-163,06DCP065Q,4,1321,42,4013210042
060294ZMQ,POINT (-73.91213410322813 40.7427298487059),E-163,06DCP065Q,4,1321,43,4013210043
060294ZMQ,POINT (-73.91158741332059 40.74275179803436),E-163,06DCP065Q,4,1322,1,4013220001
060294ZMQ,POINT (-73.91122764243339 40.74270873638554),E-163,06DCP065Q,4,1322,39,4013220039
060294ZMQ,POINT (-73.9103194340528 40.742691590409166),E-163,06DCP065Q,4,1323,42,4013230042
060294ZMQ,POINT (-73.91034834140787 40.7425512517292),E-163,06DCP065Q,4,1323,44,4013230044
060294ZMQ,POINT (-73.91071425641846 40.74256462575862),E-163,06DCP065Q,4,1323,52,4013230052
060294ZMQ,POINT (-73.90862299506162 40.74240647464749),E-163,06DCP065Q,4,1329,1,4013290001
060294ZMQ,POINT (-73.90898423726809 40.74244824526713),E-163,06DCP065Q,4,1329,4,4013290004
060294ZMQ,POINT (-73.90800802019048 40.742339906748015),E-163,06DCP065Q,4,1330,1,4013300001
890689 ZMQ,POINT (-73.90800802019048 40.742339906748015),E-70,89-229Q,4,1330,1,4013300001
060294ZMQ,POINT (-73.9076899705807 40.74230224609019),E-163,06DCP065Q,4,1330,34,4013300034
890689 ZMQ,POINT (-73.9076899705807 40.74230224609019),E-70,89-229Q,4,1330,34,4013300034
060294ZMQ,POINT (-73.90696568410408 40.742211188408355),E-163,06DCP065Q,4,1334,1,4013340001
890689 ZMQ,POINT (-73.90696568410408 40.742211188408355),E-70,89-229Q,4,1334,1,4013340001
890689 ZMQ,POINT (-73.90709278669942 40.7423647392835),E-70,89-229Q,4,1334,6,4013340006
890689 ZMQ,POINT (-73.90639342167607 40.74215403686989),E-70,89-229Q,4,1334,13,4013340013
060294ZMQ,POINT (-73.90404936975584 40.74184841078998),E-163,06DCP065Q,4,1338,1,4013380001
060294ZMQ,POINT (-73.90094007363454 40.74149868314569),E-163,06DCP065Q,4,1341,77,4013410077
060294ZMQ,POINT (-73.90019942518036 40.741387790962605),E-163,06DCP065Q,4,1342,1,4013420001
060294ZMQ,POINT (-73.8992059195241 40.741368314958464),E-163,06DCP065Q,4,1343,1,4013430001
060294ZMQ,POINT (-73.89617407086166 40.74071434291385),E-163,06DCP065Q,4,1348,40,4013480040
060294ZMQ,POINT (-73.89654676125133 40.74076843140735),E-163,06DCP065Q,4,1348,53,4013480053
060294ZMQ,POINT (-73.89490232913776 40.740519199302135),E-163,06DCP065Q,4,1351,82,4013510082
060294ZMQ,POINT (-73.8936041195663 40.74018328221304),E-163,06DCP065Q,4,1352,6,4013520006
060294ZMQ,POINT (-73.89240912024482 40.740059777694235),E-163,06DCP065Q,4,1352,22,4013520022
060294ZMQ,POINT (-73.89227178946483 40.73997614251443),E-163,06DCP065Q,4,1352,23,4013520023
060294ZMQ,POINT (-73.89269831662394 40.74008967871576),E-163,06DCP065Q,4,1352,25,4013520025
060294ZMQ,POINT (-73.89307567752681 40.7401280968568),E-163,06DCP065Q,4,1352,32,4013520032
060294ZMQ,POINT (-73.89334872361503 40.74015781015226),E-163,06DCP065Q,4,1352,36,4013520036
060294ZMQ,POINT (-73.89230467336426 40.74016126186603),E-163,06DCP065Q,4,1352,46,4013520046
060294ZMQ,POINT (-73.89207554034854 40.74002882309192),E-163,06DCP065Q,4,1352,51,4013520051
060294ZMQ,POINT (-73.89101115591265 40.740419352561425),E-163,06DCP065Q,4,1352,75,4013520075
060294ZMQ,POINT (-73.89083959434731 40.73985343876685),E-163,06DCP065Q,4,1352,121,4013520121
060294ZMQ,POINT (-73.89132714972617 40.73992779284376),E-163,06DCP065Q,4,1352,125,4013520125
060294ZMQ,POINT (-73.89172972396568 40.739984578930965),E-163,06DCP065Q,4,1352,131,4013520131
130344ZMQ,POINT (-73.88046135904148 40.763475789444655),E-314,13DCP138Q,4,1362,6,4013620006
130344ZMQ,POINT (-73.87983712659995 40.763440025761945),E-314,13DCP138Q,4,1363,5,4013630005
130344ZMQ,POINT (-73.8777254167876 40.76309826482338),E-314,13DCP138Q,4,1365,22,4013650022
130344ZMQ,POINT (-73.87691362606544 40.7629757736459),E-314,13DCP138Q,4,1366,32,4013660032
130344ZMQ,POINT (-73.87596956204995 40.76343728490025),E-314,13DCP138Q,4,1367,25,4013670025
130344ZMQ,POINT (-73.87267864005622 40.76280491990337),E-314,13DCP138Q,4,1370,39,4013700039
030403 ZMQ,POINT (-73.87349164099425 40.75717650827335),E-121,03DCP058Q,4,1424,33,4014240033
030403 ZMQ,POINT (-73.87293036687957 40.757206020548715),E-121,03DCP058Q,4,1425,39,4014250039
030403 ZMQ,POINT (-73.87160530315941 40.75728177599008),E-121,03DCP058Q,4,1426,33,4014260033
030403 ZMQ,POINT (-73.87074640277925 40.75737350366899),E-121,03DCP058Q,4,1427,33,4014270033
030403 ZMQ,POINT (-73.87110712762879 40.7573354211193),E-121,03DCP058Q,4,1427,38,4014270038
070065ZMQ,POINT (-73.89054096975502 40.745558553593085),E-179,07DCP009Q,4,1485,49,4014850049
840344 ZMQ,POINT (-73.88588720771097 40.73981623520084),E-6,85-020Q,4,1536,33,4015360033
840344 ZMQ,POINT (-73.88570702992452 40.739870648029246),E-6,85-020Q,4,1536,38,4015360038
840344 ZMQ,POINT (-73.88517930876392 40.74001447273844),E-6,85-020Q,4,1536,45,4015360045
020127ZMQ,POINT (-73.8824972900577 40.74142922112149),E-169,02DCP044Q,4,1536,201,4015360201
870887 ZMQ,POINT (-73.8824972900577 40.74142922112149),E-9,87-306Q,4,1536,201,4015360201
020127ZMQ,POINT (-73.88208281254406 40.74152166057465),E-169,02DCP044Q,4,1536,210,4015360210
870887 ZMQ,POINT (-73.88208281254406 40.74152166057465),E-9,87-306Q,4,1536,210,4015360210
020127 ZMQ,POINT (-73.88221824324711 40.741199277754255),R-40,02DCP044Q,4,1536,215,4015360215
47-05-BZ,POINT (-73.87474615691502 40.74241185037185),R-229,05BSA102Q,4,1586,10,4015860010
050522ZMQ,POINT (-73.8706564268895 40.74262148337957),E-248,05DCP093Q,4,1600,80,4016000080
050522ZMQ,POINT (-73.87129644777575 40.74265421883615),E-248,05DCP093Q,4,1600,86,4016000086
050522ZMQ,POINT (-73.87190850821595 40.74267971377756),E-248,05DCP093Q,4,1600,99,4016000099
050522ZMQ,POINT (-73.87264853968654 40.742710536667985),E-248,05DCP093Q,4,1600,110,4016000110
050522ZMQ,POINT (-73.87276134077175 40.74296467209067),E-248,05DCP093Q,4,1600,130,4016000130
130344ZMQ,POINT (-73.86548549051334 40.74938575047601),E-314,13DCP138Q,4,1608,13,4016080013
130344ZMQ,POINT (-73.86539845326803 40.749402902514625),E-314,13DCP138Q,4,1609,1,4016090001
130344ZMQ,POINT (-73.86530546944327 40.74942122809857),E-314,13DCP138Q,4,1609,2,4016090002
130344ZMQ,POINT (-73.86522000521184 40.74943807026636),E-314,13DCP138Q,4,1609,3,4016090003
130344ZMQ,POINT (-73.86513771913498 40.74945428663749),E-314,13DCP138Q,4,1609,5,4016090005
950080 ZMQ,POINT (-73.87007825411126 40.769436136731684),E-67,94DCP032Q,4,1632,9,4016320009
950080 ZMQ,POINT (-73.87023923614171 40.769161549935355),E-67,94DCP032Q,4,1632,20,4016320020
130344ZMQ,POINT (-73.86797405329992 40.76140779168294),E-314,13DCP138Q,4,1688,30,4016880030
130344ZMQ,POINT (-73.86195406581632 40.76034150480085),E-314,13DCP138Q,4,1694,1,4016940001
030403 ZMQ,POINT (-73.86305434468971 40.75803926095234),E-121,03DCP058Q,4,1700,36,4017000036
030403 ZMQ,POINT (-73.86214554728646 40.75805518756575),E-121,03DCP058Q,4,1701,73,4017010073
030403 ZMQ,POINT (-73.86024368424033 40.758126735660795),E-121,03DCP058Q,4,1703,44,4017030044
030403 ZMQ,POINT (-73.861206217747 40.7600020178663),E-121,03DCP058Q,4,1703,86,4017030086
030403 ZMQ,POINT (-73.86094067002232 40.760016401990676),E-121,03DCP058Q,4,1703,87,4017030087
030403 ZMQ,POINT (-73.8606438728664 40.760001724403956),E-121,03DCP058Q,4,1703,93,4017030093
030403 ZMQ,POINT (-73.86051583992727 40.759921974647405),E-121,03DCP058Q,4,1703,94,4017030094
030403 ZMQ,POINT (-73.86058613379936 40.75977279909547),E-121,03DCP058Q,4,1703,97,4017030097
030403 ZMQ,POINT (-73.86057613515872 40.759717806611135),E-121,03DCP058Q,4,1703,98,4017030098
030403 ZMQ,POINT (-73.86056133277528 40.759636382066496),E-121,03DCP058Q,4,1703,99,4017030099
030403 ZMQ,POINT (-73.85959286816457 40.758157245857696),E-121,03DCP058Q,4,1704,140,4017040140
