ENumber,E Effective Date,BOROCODE,TAXBLOCK,TAXLOT,HazMat Code,Air Code,Noise Code,HazMat Date,Air Date,Noise Date,CEQR_NUM,ULURP_NUM
E-92,09/09/1999,1,796,48,1,0,0,,,,99DCP030M,990453 ZMM
E-92,09/09/1999,1,796,63,1,0,0,,,,99DCP030M,990453 ZMM
E-92,09/09/1999,1,797,74,1,0,0,,,,99DCP030M,990453 ZMM
E-92,09/09/1999,1,797,7501,1,0,0,,,,99DCP030M,990453 ZMM
E-92,09/09/1999,1,797,9,1,0,0,,,,99DCP030M,990453 ZMM
E-93,06/30/1999,4,11376,23,1,0,0,,,,91-152Q,910332 ZMQ
E-93,06/30/1999,4,11376,37,1,0,0,,,,91-152Q,910332 ZMQ
E-93,06/30/1999,4,11376,39,1,0,0,,,,91-152Q,910332 ZMQ
E-93,06/30/1999,4,11376,41,1,0,0,,,,91-152Q,910332 ZMQ
E-93,06/30/1999,4,11376,43,1,0,0,,,,91-152Q,910332 ZMQ
E-94,12/07/1999,1,1487,5,0,1,0,,,,98DCP009M,980224 ZMM
E-94,12/07/1999,1,1487,8,0,1,0,,,,98DCP009M,980224 ZMM
E-95,10/27/1999,3,6947,260,1,0,0,,,,98DCP038K,980319 ZMK
E-96,01/19/2000,2,2732,42,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2732,47,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2733,17,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2733,23,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2733,4,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2735,28,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2735,35,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2735,40,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2735,42,0,0,1,,,,00DCP004X,990102 ZMX
E-96,01/19/2000,2,2735,44,0,0,1,,,,00DCP004X,990102 ZMX
E-97,07/26/2001,3,2095,10,1,0,0,,,,00DCP034Y,010199 ZMY
E-97,07/26/2001,3,2095,26,1,0,0,,,,00DCP034Y,010199 ZMY
E-98,02/07/2001,3,1118,4,1,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,11,1,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,13,1,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,17,0,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,4,1,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,7501,0,0,1,,,,00DCP020K,000024 ZMK
E-98,02/07/2001,3,1128,9,1,0,1,,,,00DCP020K,000024 ZMK
R-1,01/06/1993,1,1171,1,1,0,0,,,,85-253M,920358 ZSM
R-10,02/25/2002,4,890,1,1,0,0,,,,01DCP025Q,010185 ZMQ
R-100,03/09/2007,1,805,59,1,0,0,,,,07DCP008M,070073 ZSM
R-101,03/09/2007,3,5794,75,1,0,0,,,,06DCP082K,060353 ZMK
R-102,03/14/2007,1,530,13,1,0,0,,,,07BSA034M,290-06-BZ
R-103,03/20/2007,3,2241,39,1,0,0,,,,07BSA020K,261-06-BZ
R-104,03/29/2007,4,8092,39,1,0,0,,,,06BSA104Q,134-06-BZ
R-105,04/10/2007,1,887,84,1,0,0,,,,06DCP079M,060372 ZMM
R-106,04/10/2007,1,636,7503,1,0,0,,,,07DCP059M,N070395 ZAM
R-107,04/12/2007,2,3274,1,1,0,0,,,,07BSA043X,316-06-BZ
R-108,04/19/2007,3,2263,30,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,31,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,37,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,62,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,63,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,64,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,65,1,0,0,,,,06DCP007K,60377 ZMK
R-108,04/19/2007,3,2263,67,1,0,0,,,,06DCP007K,60377 ZMK
R-109,04/25/2007,4,642,36,1,0,0,,,,06DCP042Q,050491 ZMQ
R-109,04/25/2007,4,642,42,1,0,0,,,,06DCP042Q,050491 ZMQ
R-109,04/25/2007,4,642,44,1,0,0,,,,06DCP042Q,050491 ZMQ
R-11,04/30/2002,1,485,8,1,0,0,,,,02DCP006M,020081 ZSM
R-110,04/25/2007,3,35,7,1,0,0,,,,06BSA106K,136-06-BZ
R-110,04/25/2007,3,35,8,1,0,0,,,,06BSA106K,136-06-BZ
R-110,04/25/2007,3,35,9,1,0,0,,,,06BSA106K,136-06-BZ
R-111,04/27/2007,3,286,17,1,0,0,,,,07DCP069K,070156 ZSK
R-111,04/27/2007,3,286,21,1,0,0,,,,07DCP069K,070156 ZSK
R-112,05/09/2007,3,1142,85,1,0,0,,,,06BSA080K,79-06-BZ
R-112,05/09/2007,3,1142,86,1,0,0,,,,06BSA080K,79-06-BZ
R-113,05/15/2007,3,1142,92,1,0,0,,,,07BSA029K,278-06-BZ
R-114,05/16/2007,2,5643,235,1,0,0,,,,06DCP084X,060288 ZMX
R-115,05/21/2007,1,838,42,1,0,0,,,,07DCP074M,070469 ZSM
R-115,05/21/2007,1,838,45,1,0,0,,,,07DCP074M,070469 ZSM
R-115,05/21/2007,1,838,46,1,0,0,,,,07DCP074M,070469 ZSM
R-115,05/21/2007,1,838,47,1,0,0,,,,07DCP074M,070469 ZSM
R-116,05/23/2007,2,3236,25,1,0,0,,,,06DCP062X,060320 ZMX
R-117,05/23/2007,1,1749,31,1,0,0,,,,04DCP053M,040443 ZMM
R-117,05/23/2007,1,1749,33,1,0,0,,,,04DCP053M,040443 ZMM
R-117,05/23/2007,1,1749,35,1,0,0,,,,04DCP053M,040443 ZMM
R-117,05/23/2007,1,1749,40,1,0,0,,,,04DCP053M,040443 ZMM
R-117,05/23/2007,1,1749,43,1,0,0,,,,04DCP053M,040443 ZMM
R-118,06/07/2007,3,5794,150,1,0,0,,,,06DCP082K,060353 ZMK
R-119,06/14/2007,3,5794,165,1,0,0,,,,06DCP082K,060353 ZMK
R-12,06/28/2002,1,602,1,1,0,0,,,,01BSA060M,287-00-BZ
R-120,06/20/2007,1,939,6,1,0,0,,,,07DCP026M,M990544B ZSM
R-120,06/20/2007,1,939,7,1,0,0,,,,07DCP026M,M990544B ZSM
R-120,06/20/2007,1,939,8,1,0,0,,,,07DCP026M,M990544B ZSM
R-120,06/20/2007,1,939,9,1,0,0,,,,07DCP026M,M990544B ZSM
R-121,06/25/2007,1,544,59,1,0,0,,,,07DCP049M,060525 ZSM
R-121,06/25/2007,1,544,65,1,0,0,,,,07DCP049M,060525 ZSM
R-121,06/25/2007,1,544,66,1,0,0,,,,07DCP049M,060525 ZSM
R-121,06/25/2007,1,544,67,1,0,0,,,,07DCP049M,060525 ZSM
R-122,07/10/2007,4,9755,31,1,0,0,,,,06DME014Q,070079 ZMQ
R-123,07/13/2007,3,958,35,1,0,0,,,,06BSA090K,100-06-BZ
R-123,07/13/2007,3,958,36,1,0,0,,,,06BSA090K,100-06-BZ
R-124,07/13/2007,1,229,1,1,0,0,,,,07DCP038M,070161 ZSM
R-125,07/23/2007,1,1996,56,1,0,0,,,,06DCP061M,060223 ZMM
R-126,07/23/2007,1,1987,1,1,0,0,,,,06DCP060M,060225 ZMM
R-127,08/09/2007,1,806,12,1,0,0,,,,06BSA093M,108-06-BZ
R-128,08/22/2007,3,6050,15,1,0,0,,,,07DCP062K,070203 ZMK
R-128,08/22/2007,3,6050,19,1,0,0,,,,07DCP062K,070203 ZMK
R-128,08/22/2007,3,6050,51,1,0,0,,,,07DCP062K,070203 ZMK
R-128,08/22/2007,3,6050,59,1,0,0,,,,07DCP062K,070203 ZMK
R-129,08/28/2007,3,357,1,1,0,0,,,,07BSA040K,"311-06-BZ,  312-06-BZ, 313-06-BZ"
R-129,08/28/2007,3,357,2,1,0,0,,,,07BSA040K,"311-06-BZ,  312-06-BZ, 313-06-BZ"
R-13,07/03/2002,3,2135,1,1,0,0,,,,00DCP008K,000087 ZMK
R-13,07/03/2002,3,2135,100,1,0,0,,,,00DCP008K,000087 ZMK
R-13,07/03/2002,3,2135,35,1,0,0,,,,00DCP008K,000087 ZMK
R-130,09/07/2007,3,888,7,1,0,0,,,,07BSA064K,53-07-BZ
R-131,09/11/2007,1,231,5,1,0,0,,,,07DCP045M,070055 ZSM
R-132,09/11/2007,1,1455,21,1,0,0,,,,01DCP055M,000198 ZMM
R-133,09/19/2007,1,219,2,1,0,0,,,,07BSA049M,328-06-BZ
R-133,09/19/2007,1,219,3,1,0,0,,,,07BSA049M,328-06-BZ
R-134,09/27/2007,4,1082,34,1,0,0,,,,06DCP048Q,060467 ZMQ
R-134,09/27/2007,4,1083,121,1,0,0,,,,06DCP048Q,060467 ZMQ
R-135,10/09/2007,1,1077,10,1,0,0,,,,07DCP043M,070289 ZMM
R-135,10/09/2007,1,1077,7501,1,0,0,,,,07DCP043M,070289 ZMM
R-135,10/09/2007,1,1077,8,1,0,0,,,,07DCP043M,070289 ZMM
R-135,10/09/2007,1,1077,9,1,0,0,,,,07DCP043M,070289 ZMM
R-136,10/11/2007,3,5422,10,1,0,0,,,,07BSA046K,306-06-BZ
R-137,10/17/2007,1,475,40,1,0,0,,,,07DCP018M,070159 ZSM
R-138,10/22/2007,3,299,1,1,0,0,,,,07DCP073K,080116 ZMK
R-139,10/22/2007,3,299,16,1,0,0,,,,07DCP073K,080116 ZMK
R-139,10/22/2007,3,299,18,1,0,0,,,,07DCP073K,080116 ZMK
R-139,10/22/2007,3,299,19,1,0,0,,,,07DCP073K,080116 ZMK
R-139,10/22/2007,3,299,39,1,0,0,,,,07DCP073K,080116 ZMK
R-14,02/04/2003,5,1116,100,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,102,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,103,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,104,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,106,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,107,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,108,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,113,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,114,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,115,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,116,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,117,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,118,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,119,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,120,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,121,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,122,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,123,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,124,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,125,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,126,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,127,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,128,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,129,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,130,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,131,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,132,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,133,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,134,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,135,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,136,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,137,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,138,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,139,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,140,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,141,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,142,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,143,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,144,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,145,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,146,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,147,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,148,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,149,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,150,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,151,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,152,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,153,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,154,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,155,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,60,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,61,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,62,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,63,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,64,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,65,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,66,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,67,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,68,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,69,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,70,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,71,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,72,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,73,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,74,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,75,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,76,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,77,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,78,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,79,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,80,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,81,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,82,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,83,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,85,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,86,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,87,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,88,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,89,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,91,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,92,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,93,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,94,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,95,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,96,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,97,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,98,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1116,99,1,0,0,,,,99DCP012R,020188 ZMR
R-14,02/04/2003,5,1121,155,1,0,0,,,,99DCP012R,020188 ZMR
R-140,10/22/2007,3,304,16,1,0,0,,,,07DCP073K,080116 ZMK
R-140,10/22/2007,3,304,17,1,0,0,,,,07DCP073K,080116 ZMK
R-141,11/01/2007,1,602,55,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,58,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,77,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,79,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,81,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,83,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,85,1,0,0,,,,07DCP095M,070575 ZMM
R-141,11/01/2007,1,602,86,1,0,0,,,,07DCP095M,070575 ZMM
R-142,11/01/2007,1,1026,55,1,0,0,,,,08DCP008M,N080045 ZAM
R-143,11/13/2007,1,1997,1,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,18,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,21,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,27,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,33,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,34,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,47,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,49,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,52,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,55,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,56,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,64,1,0,0,,,,06DCP032M,070495 ZMM
R-143,11/13/2007,1,1997,9,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,14,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,15,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,16,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,18,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,20,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,21,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,23,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,29,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,36,1,0,0,,,,06DCP032M,070495 ZMM
R-144,11/13/2007,1,1996,50,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,1,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,10,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,13,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,16,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,57,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,6,1,0,0,,,,06DCP032M,070495 ZMM
R-145,11/13/2007,1,1998,61,1,0,0,,,,06DCP032M,070495 ZMM
R-146,11/13/2007,1,1986,1,1,0,0,,,,06DCP032M,070495 ZMM
R-146,11/13/2007,1,1986,10,1,0,0,,,,06DCP032M,070495 ZMM
R-146,11/13/2007,1,1986,30,1,0,0,,,,06DCP032M,070495 ZMM
R-146,11/13/2007,1,1986,6,1,0,0,,,,06DCP032M,070495 ZMM
R-146,11/13/2007,1,1986,65,1,0,0,,,,06DCP032M,070495 ZMM
R-147,11/13/2007,1,1995,31,1,0,0,,,,06DCP032M,070495 ZMM
R-148,11/13/2007,1,1987,7,1,0,0,,,,06DCP032M,070495 ZMM
R-148,11/13/2007,1,1987,9,1,0,0,,,,06DCP032M,070495 ZMM
R-149,11/23/2007,1,931,1,1,0,0,,,,07DCP015M,070137 ZMM
R-149,11/23/2007,1,931,17,1,0,0,,,,07DCP015M,070137 ZMM
R-15,03/18/2003,3,2250,10,1,0,0,,,,02DCP013K,010719 ZMK
R-15,03/18/2003,3,2250,11,1,0,0,,,,02DCP013K,010719 ZMK
R-15,03/18/2003,3,2250,12,1,0,0,,,,02DCP013K,010719 ZMK
R-15,03/18/2003,3,2250,4,1,0,0,,,,02DCP013K,010719 ZMK
R-150,11/28/2007,4,1096,1,1,0,0,,,,06DCP041Q,060021 ZMQ
R-151,11/30/2007,2,3805,7501,1,0,0,,,,05DCP034X,050172 ZMX
R-152,01/09/2008,3,347,54,1,0,0,,,,07BSA057K,33-07-BZ
R-153,01/23/2008,3,1433,3,1,0,0,,,,06DME009K,060545 ZMK
R-153,01/23/2008,3,1433,5,1,0,0,,,,06DME009K,060545 ZMK
R-153,01/23/2008,3,1433,6,1,0,0,,,,06DME009K,060545 ZMK
R-154,03/12/2008,4,14182,88,1,0,0,,,,06BSA057Q,31-06-BZ
R-155,04/01/2008,1,489,1,1,0,0,,,,05BSA142M,154-05-BZ
R-155,04/01/2008,1,489,41,1,0,0,,,,05BSA142M,154-05-BZ
R-156,04/17/2008,1,945,23,0,1,1,,,,06DCP039M,"070522 ZMM, 070529 ZMM"
R-156,04/17/2008,1,945,33,0,1,1,,,,06DCP039M,"070522 ZMM, 070529 ZMM"
R-156,04/17/2008,1,967,1,0,1,1,,,,06DCP039M,"070522 ZMM, 070529 ZMM"
R-156,04/17/2008,1,970,1,0,1,1,,,,06DCP039M,"070522 ZMM, 070529 ZMM"
R-156,04/17/2008,1,970,2,0,1,1,,,,06DCP039M,"070522 ZMM, 070529 ZMM"
R-157,04/17/2008,4,3347,24,1,0,0,,,,06DCP083Q,060550 ZMQ
R-158,04/23/2008,1,1969,6,1,0,0,,,,07DCP076M,080039 ZMM
R-159,04/23/2008,1,222,1,1,0,0,,,,08DCP040M,080313 ZSM
R-16,03/27/2003,2,3273,175,1,0,0,,,,03DAS002X,030325 ZMX
R-16,03/27/2003,2,3273,184,1,0,0,,,,03DAS002X,030325 ZMX
R-16,03/27/2003,2,3273,75,1,0,0,,,,03DAS002X,030325 ZMX
R-160,05/13/2008,1,506,11,1,0,0,,,,08BSA045M,13-08-BZ
R-160,05/13/2008,1,506,12,1,0,0,,,,08BSA045M,13-08-BZ
R-161,05/23/2008,2,2618,43,0,1,1,,,,05DCP051X,050018 ZMX
R-161,05/23/2008,2,2618,47,0,1,1,,,,05DCP051X,050018 ZMX
R-161,05/23/2008,2,2618,7501,0,1,1,,,,05DCP051X,050018 ZMX
R-162,06/11/2008,4,4487,160,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4487,169,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4487,170,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4487,200,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4524,79,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4524,92,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4531,77,1,0,0,,,,08DCP028Q,080203 ZMQ
R-162,06/11/2008,4,4531,92,1,0,0,,,,08DCP028Q,080203 ZMQ
R-163,08/01/2008,3,2298,9,1,0,0,,,,05BSA006K,252-04-BZ
R-164,08/11/2008,3,41,17,1,0,0,,,,08BSA031K,245-07-BZ
R-165,08/28/2008,2,2546,27,1,0,0,,,,08BSA075X,78-08-BZ
R-166,09/12/2008,3,8364,34,1,0,0,,,,08BSA012K,201-07-BZ
R-167,09/23/2008,4,28,12,1,0,0,,,,08BSA028Q,238-07-BZ
R-167,09/23/2008,4,28,121,1,0,0,,,,08BSA028Q,238-07-BZ
R-167,09/23/2008,4,28,15,1,0,0,,,,08BSA028Q,238-07-BZ
R-167,09/23/2008,4,28,17,1,0,0,,,,08BSA028Q,238-07-BZ
R-167,09/23/2008,4,28,18,1,0,0,,,,08BSA028Q,238-07-BZ
R-167,09/23/2008,4,28,21,1,0,0,,,,08BSA028Q,238-07-BZ
R-168,10/01/2008,2,3487,237,1,0,0,,,,07DCP046X,N070230 ZAX
R-168,10/01/2008,2,3487,29,1,0,0,,,,07DCP046X,N070230 ZAX
R-168,10/01/2008,2,3487,34,1,0,0,,,,07DCP046X,N070230 ZAX
R-169,10/28/2008,1,1607,3,1,0,0,,,,08BSA033M,257-07-BZ
R-169,10/28/2008,1,1607,5,1,0,0,,,,08BSA033M,257-07-BZ
R-169,10/28/2008,1,1607,59,1,0,0,,,,08BSA033M,257-07-BZ
R-17,06/12/2003,1,819,14,1,0,0,,,,02DCP030M,020244 ZSM
R-17,06/12/2003,1,819,15,1,0,0,,,,02DCP030M,020244 ZSM
R-17,06/12/2003,1,819,66,1,0,0,,,,02DCP030M,020244 ZSM
R-170,11/14/2008,3,36,1,1,0,0,,,,09DCP025K,090181 ZMK
R-170,11/14/2008,3,36,14,1,0,0,,,,09DCP025K,090181 ZMK
R-170,11/14/2008,3,36,3,1,0,0,,,,09DCP025K,090181 ZMK
R-170,11/14/2008,3,36,49,1,0,0,,,,09DCP025K,090181 ZMK
R-170,11/14/2008,3,36,52,1,0,0,,,,09DCP025K,090181 ZMK
R-170,11/14/2008,3,36,53,1,0,0,,,,09DCP025K,090181 ZMK
R-171,12/10/2008,3,6681,394,1,0,0,,,,08BSA065K,51-08-BZ
R-172,12/31/2008,1,529,29,1,0,0,,,,09BSA009M,190-08-BZ
R-172,12/31/2008,1,529,30,1,0,0,,,,09BSA009M,190-08-BZ
R-173,01/08/2009,1,1464,14,1,1,1,,,08/06/2012,08BSA100M,170-08-BZ
R-173,01/08/2009,1,1464,15,1,1,1,,,08/06/2012,08BSA100M,170-08-BZ
R-173,01/08/2009,1,1464,16,1,1,1,,,08/06/2012,08BSA100M,170-08-BZ
R-173,01/08/2009,1,1464,21,1,1,1,,,08/06/2012,08BSA100M,170-08-BZ
R-173,01/08/2009,1,1464,8,1,1,1,,,08/06/2012,08BSA100M,170-08-BZ
R-174,03/12/2009,2,2984,1,1,0,0,,,,09BSA018X,215-08-BZ
